left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5918077230453491,0.5873567461967468,-3.9509444604846067e-07,0.5316499471664429,0.6067153215408325,-0.046439580619335175,0.4820435047149658,0.6308306455612183,-0.08452720195055008,0.4491797089576721,0.6878058314323425,-0.11529921740293503,0.4433041512966156,0.7350693345069885,-0.14287906885147095,0.49411845207214355,0.46400773525238037,-0.0928678959608078,0.45174187421798706,0.6266365647315979,-0.12827397882938385,0.4717333912849426,0.7045681476593018,-0.14021559059619904,0.4939042627811432,0.7084861993789673,-0.14731916785240173,0.5456664562225342,0.4604133367538452,-0.09015785902738571,0.4949430823326111,0.6565307974815369,-0.122419074177742,0.5183790326118469,0.7163437604904175,-0.1216377392411232,0.5360990166664124,0.6927775144577026,-0.12140633165836334,0.5939907431602478,0.4931955933570862,-0.08917920291423798,0.5468260049819946,0.6764979362487793,-0.11635424941778183,0.5600918531417847,0.711095929145813,-0.10010302811861038,0.5726202726364136,0.679556667804718,-0.08843011409044266,0.6328543424606323,0.5399856567382812,-0.09260927140712738,0.5944947600364685,0.6708714365959167,-0.11040718853473663,0.5948371887207031,0.6927016973495483,-0.09984759986400604,0.6001657247543335,0.6651884317398071,-0.09030808508396149,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6157728433609009,0.6701681017875671,-4.612449515661865e-07,0.5463545918464661,0.6674575209617615,-0.04028915986418724,0.4913262724876404,0.6739789843559265,-0.07413947582244873,0.44951939582824707,0.7052852511405945,-0.10162447392940521,0.4309103190898895,0.7256557941436768,-0.12320812791585922,0.4926356077194214,0.4662313163280487,-0.07953697443008423,0.4466246962547302,0.6260485649108887,-0.11588079482316971,0.4721406102180481,0.7021098732948303,-0.12358356267213821,0.49164843559265137,0.6985462307929993,-0.12615181505680084,0.5428773760795593,0.45765256881713867,-0.07946739345788956,0.4927986264228821,0.6479671001434326,-0.11411076039075851,0.5169029831886292,0.7140056490898132,-0.10802895575761795,0.5315546989440918,0.6872671842575073,-0.10099390149116516,0.5922958254814148,0.4895439147949219,-0.08251353353261948,0.5481750965118408,0.668186604976654,-0.11330386251211166,0.5610421299934387,0.7097862958908081,-0.09366059303283691,0.5740041732788086,0.6749003529548645,-0.07720513641834259,0.6354554891586304,0.5341233611106873,-0.08963222056627274,0.6003938317298889,0.668555498123169,-0.11179857701063156,0.6020503640174866,0.699981689453125,-0.10311318933963776,0.6104758381843567,0.674149751663208,-0.09242117404937744,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620366096496582,0.683612585067749,-4.863589424530801e-07,0.5500013828277588,0.6865817308425903,-0.04422246292233467,0.4906170666217804,0.6939473748207092,-0.07802555710077286,0.44533365964889526,0.7152190208435059,-0.10513175278902054,0.4376218616962433,0.7139482498168945,-0.12536872923374176,0.4917622208595276,0.4690077304840088,-0.07475431263446808,0.4457167088985443,0.6252001523971558,-0.11154554784297943,0.4736258089542389,0.7017152905464172,-0.12030918896198273,0.49473631381988525,0.6944991946220398,-0.12357699126005173,0.5415780544281006,0.4597642719745636,-0.07212098687887192,0.49235931038856506,0.6516389846801758,-0.1071917787194252,0.5176213383674622,0.7195065021514893,-0.10176495462656021,0.5328023433685303,0.6926792860031128,-0.09461836516857147,0.5899819731712341,0.49004900455474854,-0.07359550893306732,0.5478354692459106,0.671959638595581,-0.10621377825737,0.5635903477668762,0.7170668244361877,-0.08680436760187149,0.5785683393478394,0.6855437755584717,-0.06939335912466049,0.6327329277992249,0.5342422127723694,-0.0798192247748375,0.6020104289054871,0.672544538974762,-0.10420972108840942,0.6083937287330627,0.7071167230606079,-0.09724615514278412,0.6199250221252441,0.6834511160850525,-0.08663208037614822,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6208316087722778,0.6865993738174438,-4.96770269364788e-07,0.5495114922523499,0.6838475465774536,-0.04164997860789299,0.491176038980484,0.6904893517494202,-0.0747549906373024,0.446327805519104,0.716131329536438,-0.1016877144575119,0.4304448366165161,0.7324126958847046,-0.1222955510020256,0.49181270599365234,0.4688315689563751,-0.07341945171356201,0.4440317451953888,0.6302185654640198,-0.10973361134529114,0.47132086753845215,0.7072913646697998,-0.11979854851961136,0.4921654760837555,0.6995385885238647,-0.1243213340640068,0.5421127676963806,0.4621523320674896,-0.07265215367078781,0.491427481174469,0.6587222814559937,-0.1066586896777153,0.5158371925354004,0.7255183458328247,-0.10257299244403839,0.5314847826957703,0.6992564797401428,-0.0974394753575325,0.591192364692688,0.49550512433052063,-0.0756625384092331,0.5461083650588989,0.6792252659797668,-0.10715765506029129,0.5612165331840515,0.7218868136405945,-0.08938878774642944,0.5760548710823059,0.6909089088439941,-0.07396255433559418,0.6347687244415283,0.5420393943786621,-0.0831904485821724,0.6004783511161804,0.6771299839019775,-0.10696438699960709,0.6064029932022095,0.7061243057250977,-0.10033583641052246,0.6178943514823914,0.6808585524559021,-0.09060368686914444,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6203330159187317,0.6848878264427185,-4.914497822028352e-07,0.5495020747184753,0.6826956868171692,-0.04138999804854393,0.49085986614227295,0.6903092861175537,-0.07445663213729858,0.4461514949798584,0.7162953019142151,-0.10136339068412781,0.43164366483688354,0.7309428453445435,-0.12194201350212097,0.4915951192378998,0.4690193831920624,-0.07350165396928787,0.44435787200927734,0.6313032507896423,-0.10946852713823318,0.4715297222137451,0.708166241645813,-0.11912624537944794,0.4923124611377716,0.6997758150100708,-0.12344184517860413,0.5422301888465881,0.46254077553749084,-0.07288704812526703,0.4916820228099823,0.6592005491256714,-0.10666914284229279,0.515879213809967,0.7260345220565796,-0.10222321003675461,0.531416118144989,0.6995990872383118,-0.09686988592147827,0.5914608836174011,0.495760977268219,-0.07601238042116165,0.5461511015892029,0.6795634031295776,-0.10738402605056763,0.5610443949699402,0.7226041555404663,-0.08929995447397232,0.575981855392456,0.6918742060661316,-0.07366407662630081,0.6350126266479492,0.542322039604187,-0.08362308144569397,0.6003797054290771,0.6768339276313782,-0.107327401638031,0.6058932542800903,0.7067073583602905,-0.10052497684955597,0.6172956824302673,0.6822166442871094,-0.09066402167081833,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6199944615364075,0.6819133162498474,-4.786649014931754e-07,0.5493740439414978,0.6806421875953674,-0.042115889489650726,0.49070972204208374,0.69002765417099,-0.07568158954381943,0.44586145877838135,0.7172101140022278,-0.10290313512086868,0.4315660893917084,0.7316014170646667,-0.12371782958507538,0.49154213070869446,0.4687899947166443,-0.07490628212690353,0.44419804215431213,0.6317985653877258,-0.11110665649175644,0.47169044613838196,0.7074506878852844,-0.1208418756723404,0.4924977719783783,0.6977066397666931,-0.1252521276473999,0.5421950221061707,0.4626619815826416,-0.07395333051681519,0.4916892647743225,0.6600290536880493,-0.10783188045024872,0.5158586502075195,0.7252241373062134,-0.10326037555932999,0.5312463045120239,0.697399377822876,-0.09788621962070465,0.591386079788208,0.4963673949241638,-0.0767524242401123,0.5462720990180969,0.6809613108634949,-0.1080840677022934,0.5610641241073608,0.7219693064689636,-0.08971374481916428,0.5758999586105347,0.6900606751441956,-0.07391978055238724,0.6348627805709839,0.5431637167930603,-0.08412373065948486,0.6003749966621399,0.678303062915802,-0.10798163712024689,0.605896532535553,0.7058237791061401,-0.10124819725751877,0.6171921491622925,0.6797188520431519,-0.09143657982349396,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6232945919036865,0.6848630309104919,-5.342455438039906e-07,0.5540922284126282,0.683646559715271,-0.0415533185005188,0.49624061584472656,0.6915575265884399,-0.0740022361278534,0.4516344964504242,0.7160131335258484,-0.1003594622015953,0.4346623122692108,0.7317026257514954,-0.12052188813686371,0.49490728974342346,0.4706803560256958,-0.07182478904724121,0.44893667101860046,0.6286872029304504,-0.10739920288324356,0.4745800495147705,0.7085878252983093,-0.11675255745649338,0.49527284502983093,0.7077169418334961,-0.12043964862823486,0.5456348061561584,0.4642292261123657,-0.07043962180614471,0.49810585379600525,0.659119188785553,-0.10472949594259262,0.5209378600120544,0.7264557480812073,-0.10203135758638382,0.5350008010864258,0.705051839351654,-0.0977201908826828,0.5950751900672913,0.49592629075050354,-0.07275574654340744,0.5520063638687134,0.6773220300674438,-0.10554450750350952,0.5668396949768066,0.7219403982162476,-0.09043768793344498,0.5807189345359802,0.6944887638092041,-0.07645398378372192,0.6388168931007385,0.5401436686515808,-0.07925021648406982,0.6048522591590881,0.6728814840316772,-0.10376375913619995,0.6099675893783569,0.7082623243331909,-0.09833326935768127,0.6205939650535583,0.6885421872138977,-0.08943058550357819,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6269258260726929,0.681484580039978,-4.992226649846998e-07,0.5563963651657104,0.6760965585708618,-0.041108470410108566,0.4969945549964905,0.6814454197883606,-0.07373815774917603,0.4519699215888977,0.7092293500900269,-0.10024453699588776,0.4380115270614624,0.7280921339988708,-0.12058904021978378,0.4998690187931061,0.4651803970336914,-0.07324796169996262,0.45306313037872314,0.6270914077758789,-0.10863672196865082,0.4774298071861267,0.7071354389190674,-0.11811655014753342,0.4974380135536194,0.7052774429321289,-0.12234333902597427,0.5503343939781189,0.4601387679576874,-0.07224346697330475,0.4998973608016968,0.654977560043335,-0.10599260777235031,0.5218245387077332,0.720842719078064,-0.10223320871591568,0.5363020896911621,0.6967720985412598,-0.09749799966812134,0.5993080139160156,0.493727445602417,-0.0748499184846878,0.5537516474723816,0.6752307415008545,-0.10565691441297531,0.5672206878662109,0.7168054580688477,-0.08860529214143753,0.5810530781745911,0.6867297887802124,-0.07391969859600067,0.642483115196228,0.5401771664619446,-0.08186645805835724,0.6070701479911804,0.671808123588562,-0.1047981008887291,0.6109277009963989,0.7014854550361633,-0.0983584076166153,0.6210756301879883,0.6777319312095642,-0.08913024514913559,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6296896934509277,0.6855065822601318,-5.006614856029046e-07,0.5567129850387573,0.6763502359390259,-0.04007228836417198,0.4968898296356201,0.6767057776451111,-0.0714288130402565,0.45277661085128784,0.7030607461929321,-0.09677412360906601,0.4409317970275879,0.7248929142951965,-0.11597813665866852,0.5011786818504333,0.46206730604171753,-0.0696902796626091,0.45574143528938293,0.6237674355506897,-0.10382412374019623,0.4799630045890808,0.7039538621902466,-0.11279352754354477,0.4996252954006195,0.7028236985206604,-0.1168193444609642,0.5517788529396057,0.4566807448863983,-0.06868954002857208,0.5016357898712158,0.6514321565628052,-0.1012081429362297,0.5232630968093872,0.7180294394493103,-0.09748527407646179,0.5378861427307129,0.6940265893936157,-0.09274448454380035,0.6007888913154602,0.4904610514640808,-0.07127658277750015,0.5558507442474365,0.6722918748855591,-0.10100847482681274,0.5683140158653259,0.7139840722084045,-0.08441010117530823,0.5812535881996155,0.6827553510665894,-0.07006608694791794,0.6439569592475891,0.5380755662918091,-0.07820779085159302,0.6093916893005371,0.6709868907928467,-0.09998185932636261,0.6125698685646057,0.6997625827789307,-0.093522809445858,0.6218353509902954,0.674403727054596,-0.08437646925449371,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6307703852653503,0.6834869980812073,-4.957277610628807e-07,0.5596982836723328,0.6787014007568359,-0.04306641221046448,0.4987936317920685,0.6838619112968445,-0.07636068761348724,0.45362234115600586,0.7082247734069824,-0.10306961089372635,0.44625937938690186,0.7165915369987488,-0.12326046079397202,0.5020230412483215,0.4624437391757965,-0.07362756133079529,0.4567790925502777,0.6215402483940125,-0.10889538377523422,0.48107683658599854,0.702684223651886,-0.11769634485244751,0.501541018486023,0.7023981213569641,-0.1214529424905777,0.5528290867805481,0.45632603764533997,-0.07141036540269852,0.503498375415802,0.6491315364837646,-0.10526727885007858,0.5248491764068604,0.717984676361084,-0.10116440057754517,0.5396391749382019,0.6958674788475037,-0.09588107466697693,0.6018600463867188,0.4892973303794861,-0.07303778827190399,0.5584174394607544,0.6710166931152344,-0.10422106087207794,0.5707534551620483,0.7148511409759521,-0.0869004875421524,0.5839083194732666,0.685932993888855,-0.07175035029649734,0.6449328064918518,0.5358027219772339,-0.07924681901931763,0.6114200353622437,0.6691164374351501,-0.10220056027173996,0.6147043704986572,0.7012244462966919,-0.0957765281200409,0.6238979697227478,0.6784498691558838,-0.08637513220310211,Yes
